run_id,implementation,sample,transaction_latency_ms
pool-B-02-1-1784345284300,pool,553,16.880
pool-B-02-1-1784345284300,pool,554,16.881
pool-B-02-1-1784345284300,pool,555,16.882
pool-B-02-1-1784345284300,pool,556,16.883
pool-B-02-1-1784345284300,pool,557,16.883
pool-B-02-1-1784345284300,pool,558,16.884
pool-B-02-1-1784345284300,pool,559,16.884
pool-B-02-1-1784345284300,pool,560,16.885
pool-B-02-1-1784345284300,pool,561,16.885
pool-B-02-1-1784345284300,pool,562,16.886
pool-B-02-1-1784345284300,pool,563,16.888
pool-B-02-1-1784345284300,pool,564,16.888
pool-B-02-1-1784345284300,pool,565,16.889
pool-B-02-1-1784345284300,pool,566,16.890
pool-B-02-1-1784345284300,pool,567,16.890
pool-B-02-1-1784345284300,pool,568,16.891
pool-B-02-1-1784345284300,pool,569,16.891
pool-B-02-1-1784345284300,pool,570,16.894
pool-B-02-1-1784345284300,pool,571,16.896
pool-B-02-1-1784345284300,pool,572,16.897
pool-B-02-1-1784345284300,pool,573,16.898
pool-B-02-1-1784345284300,pool,574,16.898
pool-B-02-1-1784345284300,pool,575,16.900
pool-B-02-1-1784345284300,pool,576,16.901
pool-B-02-1-1784345284300,pool,577,16.901
